PST_PT_C,SPOT_NUM,PST_SEV_CD,PST_SEV_DS,PST_SPC_CD,PST_CMN_NM,PST_LTN_NM,PST_CM_CD,PST_CM_DSC,CPTR_YR,NUM_TREES,AREA_HA,ORG_UNITNO,TR_SPCS_CD,TR_CM_NM,COMMENTS,GEOMETRY,OBJECTID,X,Y
3363,299882021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,52,FD,Douglas-fir,,,1628126,-122.30118961579339,51.86708138144172
3364,299902021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,52,FD,Douglas-fir,,,1628128,-122.81766656433602,51.88307029892373
3365,313802021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,50,0.5,52,PL,lodgepole pine,,,1629518,-125.36762931455388,52.64954868187932
3366,313822021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,52,BL,subalpine fir,,,1629520,-121.73834353229664,52.57464353114386
3367,313842021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,52,FD,Douglas-fir,,,1629522,-121.09982586351435,52.55039658394554
3368,313852021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,52,BL,subalpine fir,,,1629523,-121.74423687716094,52.57685524309365
3369,329832021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631121,-120.60519060583111,53.388790379707544
3370,329852021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631123,-119.64179346756258,53.34181391380598
3371,329872021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631125,-119.4832677357739,53.333822940175786
3372,329882021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631126,-122.0462248303042,53.447198118512844
3373,329902021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,18,SX,spruce hybrid,,,1631128,-122.62650155609583,53.46631192212342
3374,329922021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,14,0.25,18,BL,subalpine fir,,,1631130,-121.34841948992124,53.42366511451192
3375,329942021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631132,-119.54468052177063,53.340020944901504
3376,329952021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1631133,-119.55306837482173,53.340724112252246
3377,329972021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,18,BL,subalpine fir,,,1631135,-119.56330546623637,53.34288426835596
3378,329982021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,18,BL,subalpine fir,,,1631136,-121.75792964404539,53.44225020886037
3379,330002021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1631138,-119.66194872343684,53.349678030574836
3380,330022021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1631140,-122.30344793693192,53.46293473948314
3381,330032021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,6,0.25,18,BL,subalpine fir,,,1631141,-122.2501420331063,53.46158595750881
3382,330052021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,4,0.25,18,BL,subalpine fir,,,1631143,-121.18205988445472,53.42358352982866
3383,330072021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631145,-122.31575972694523,53.46469051153072
3384,330082021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,BL,subalpine fir,,,1631146,-124.79969312567115,53.51569043683409
3385,330102021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1631148,-120.91470692254599,53.41625728904176
3386,330122021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1631150,-119.71308757598466,53.35967781215055
3387,330142021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631152,-121.72029514419916,53.44987305054638
3388,330152021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1631153,-120.86506777346594,53.417392870907236
3389,330172021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1631155,-120.69747205683922,53.41003590618288
3390,330192021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,30,SX,spruce hybrid,,,1631157,-124.57831274556204,53.5206653637718
3391,330202021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631158,-120.79951726253921,53.41573259473836
3392,344112021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,BL,subalpine fir,,,1632549,-120.28724686515214,54.13076081898328
3393,344132021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1632551,-121.46176271746393,54.181796629135846
3394,344152021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,16,BL,subalpine fir,,,1632553,-125.29151537353903,54.26497143534464
3395,344172021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,18,SB,black spruce,,,1632555,-121.08255693358379,54.168004154661446
3396,344182021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,16,BL,subalpine fir,,,1632556,-126.4019377560922,54.26746516096156
3397,344202021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,SX,spruce hybrid,,,1632558,-122.91162285281385,54.22913059903105
3398,344222021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,SX,spruce hybrid,,,1632560,-123.66504454447622,54.24623772659789
3399,344232021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,30,SX,spruce hybrid,,,1632561,-124.12902608085503,54.254452637312006
3400,344252021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1632563,-121.13819834061937,54.171908813265894
3401,344272021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,SX,spruce hybrid,,,1632565,-123.50720907571647,54.24543461628308
3402,344282021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,BL,subalpine fir,,,1632566,-120.22019871584855,54.13340213460513
3403,361352021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,38,SX,spruce hybrid,,,1634273,-122.81120825369075,55.146213840738774
3404,361372021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,BL,subalpine fir,,,1634275,-121.7378823193472,55.11408936262369
3405,361382021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,30,BL,subalpine fir,,,1634276,-124.7556314703904,55.181163346835966
3406,361402021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1634278,-121.66773957065635,55.112521639141896
3407,361422021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,30,SX,spruce hybrid,,,1634280,-124.17042845028968,55.17575252459701
3408,361432021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1634281,-122.79401929086065,55.14849916472604
3409,361452021,S,Severe,AB,Bear,,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,PL,lodgepole pine,AB-AP?,,1634283,-124.11254718300452,55.17635442154043
3410,361472021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,40,0.5,38,SX,spruce hybrid,,,1634285,-122.90632346780893,55.15240696720458
3411,361482021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1634286,-121.70179079439055,55.11664318373261
3412,361502021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,SX,spruce hybrid,,,1634288,-123.3740317666467,55.16352373825602
3413,361522021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,PL,lodgepole pine,,,1634290,-120.89039417852048,55.087159084138975
3414,361532021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,SX,spruce hybrid,,,1634291,-124.38123945775783,55.18186953641619
3415,361552021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,30,BL,subalpine fir,,,1634293,-124.40116778559273,55.182482990906905
3416,361572021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,BL,subalpine fir,,,1634295,-124.60427940929075,55.18531644973984
3417,361582021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,40,0.5,38,SX,spruce hybrid,,,1634296,-122.78793741364407,55.1522927818278
3418,361602021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,38,BL,subalpine fir,,,1634298,-123.76267667908012,55.17472883973939
3419,375592021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,38,BL,subalpine fir,,,1635697,-125.27171209749353,56.05991465304279
3420,375612021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635699,-122.82919581350436,56.02358979344685
3421,375622021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635700,-124.4539390760222,56.05445937131026
3422,375642021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635702,-124.30072055140997,56.053095790335085
3423,375652021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,38,BL,subalpine fir,,,1635703,-122.85439477320423,56.02557001196952
3424,375672021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,38,BL,subalpine fir,,,1635705,-122.95680559767892,56.030321731112586
3425,375692021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635707,-125.59398003211447,56.066867347458704
3426,375702021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,SX,spruce hybrid,,,1635708,-126.74975837215936,56.06561788744074
3427,375722021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635710,-124.55868802320308,56.06052428828286
3428,375742021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,38,BL,subalpine fir,,,1635712,-123.55068494934594,56.04664325894154
3429,375752021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1621,BL,subalpine fir,,,1635713,-128.5098870993282,56.04660325606726
3430,375772021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635715,-125.48760806605611,56.07252582378178
3431,375792021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,38,BL,subalpine fir,,,1635717,-124.5688597157134,56.06742524176953
3432,375802021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,38,BL,subalpine fir,,,1635718,-123.88896431870657,56.05797798563592
3433,375822021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,1621,BL,subalpine fir,,,1635720,-128.13999391380074,56.05869063689711
3434,375842021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,30,BL,subalpine fir,,,1635722,-126.78810297767409,56.07524883914689
3435,375852021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,30,BL,subalpine fir,,,1635723,-126.77393970117568,56.075905469686035
3436,375872021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635725,-124.44917833861514,56.07266035327154
3437,391982021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1637336,-125.30162208251463,57.87223634784069
3438,392002021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1637338,-121.12297010770133,57.78515583456422
3439,392022021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1637340,-120.09573861781344,57.74547837409771
3440,392032021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,BL,subalpine fir,,,1637341,-121.88281818567114,57.81330023918719
3441,392062021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1637344,-121.14250063721131,57.793753446945765
3442,392072021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,SX,spruce hybrid,,,1637345,-122.11990775335519,57.83187835870864
3443,392092021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,,,NF-IBS?,,1637347,-120.38264067153496,57.7721892511187
3444,406002021,S,Severe,AB,Bear,,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,46,PL,lodgepole pine,,,1638738,-126.92811310506141,59.24605567587095
3445,406022021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,46,SX,spruce hybrid,,,1638740,-120.4108915625272,59.13715831738302
3446,406032021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,46,BL,subalpine fir,,,1638741,-126.23184873533059,59.25151167113395
3447,406052021,S,Severe,AB,Bear,,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,46,PL,lodgepole pine,"AB,AP?",,1638743,-126.93695286770183,59.24940102329926
3448,406072021,S,Severe,AB,Bear,,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,46,PL,lodgepole pine,"AB,AP?",,1638745,-126.94025196656176,59.25387338500235
3449,406092021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,46,AT,trembling aspen,,,1638747,-120.35712973254843,59.14421493032991
3450,406102021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,SX,spruce hybrid,,,1638748,-120.41646850065871,59.147173277373355
3451,406122021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,PL,lodgepole pine,,,1638750,-126.88634911025434,59.26294765480093
3452,406142021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,BL,subalpine fir,,,1638752,-124.95875244918207,59.26356269699958
3453,406162021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,BL,subalpine fir,,,1638754,-124.92569907338518,59.26933672916579
3454,406182021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,46,BL,subalpine fir,,,1638756,-125.03540629667653,59.274364256282446
3455,406192021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,46,BL,subalpine fir,,,1638757,-125.14885895463574,59.2755161313781
3456,406212021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,46,BL,subalpine fir,,,1638759,-126.89707387349993,59.27813381271223
3457,406232021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,46,SX,spruce hybrid,,,1638761,-120.26328184817373,59.17171518305042
3458,406252021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,BL,subalpine fir,,,1638763,-124.20854584885237,59.285846608538364
3459,406272021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,46,BL,subalpine fir,,,1638765,-124.22126752023725,59.28743850099105
3460,406282021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,BL,subalpine fir,,,1638766,-124.23250588483646,59.28808247029409
3461,406302021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,BL,subalpine fir,,,1638768,-124.83111011269436,59.29780258496774
3462,406322021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,30,0.25,46,AT,trembling aspen,,,1638770,-120.3108545359801,59.18533522572114
3463,406332021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,BL,subalpine fir,,,1638771,-125.78112778256728,59.30322182994133
3464,406352021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,46,BL,subalpine fir,,,1638773,-123.68677276012095,59.28774553319341
3465,406372021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,46,AT,trembling aspen,,,1638775,-120.32647593142407,59.19103835861562
3466,406382021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,46,BL,subalpine fir,,,1638776,-123.96300760554414,59.29305972861953
3467,406402021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,46,PL,lodgepole pine,,,1638778,-127.73051529465138,59.30027436929733
3468,406422021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,50,0.5,46,SB,black spruce,,,1638780,-120.06847523341466,59.185320439918726
